onset	duration	trial_type	value	sample
158.8932	20.0	Sch1	6	1212
181.18019999999999	20.0	Ruh1	4	1382
200.1897	20.0	Sch1	6	1527
221.03459999999998	20.0	Ruh1	4	1686
240.83069999999998	20.0	Sch1	6	1837
261.41339999999997	20.0	Ruh1	4	1994
281.2095	20.0	Sch1	6	2145
301.9233	20.0	Ruh1	4	2303
321.5883	20.0	Sch1	6	2453
342.3021	20.0	Ruh1	4	2611
648.1584	180.0	Sitzen	8	4944
827.7654	120.0	WarmUp1	9	6314
947.7219	60.0	WarmUp2	10	7229
1007.3724	240.0	Interv	3	7684
1218.0501	120.0	Erhol	2	9291
1337.7444	240.0	Interv	3	10204
1578.0507	120.0	Erhol	2	12037
1697.4828	240.0	Interv	3	12948
1938.4445999999998	60.0	CoolD	1	14786
2088.1608	20.0	Sch2	7	15928
2110.0544999999997	20.0	Ruh2	5	16095
2130.2439	20.0	Sch2	7	16249
2150.4332999999997	20.0	Ruh2	5	16403
2170.2293999999997	20.0	Sch2	7	16554
2190.9431999999997	20.0	Ruh2	5	16712
2210.7392999999997	20.0	Sch2	7	16863
2231.4530999999997	20.0	Ruh2	5	17021
2251.1180999999997	20.0	Sch2	7	17171
2271.5697	20.0	Ruh2	5	17327
